tax_code,name,name_slug,company_type,address,district,industry_raw,keyword
314748847,CÔNG TY TNHH TH JAPAN ASIAN NETWORK,CÔNG TY TNHH TH JAPAN ASIAN NE,Công ty trách nhiệm hữu hạn một thành viên,"469 Điện Biên Phủ, Phường 03, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",Quận 3,"7310: Quảng cáo-;7490: Hoạt động chuyên môn, khoa học và công nghệ khác chưa được phân vào đâu-Chi tiết: Hoạt động phiên dịch;7810: Hoạt động của các trung tâm, đại lý tư vấn, giới thiệu và môi giới l",network
314788166,CÔNG TY TNHH BUSINESS NETWORKING INTERNATIONAL ONLINE,CÔNG TY TNHH BUSINESS NETWORKI,Công ty trách nhiệm hữu hạn một thành viên,"Lầu 4, Số 40 Huỳnh Mẫn Đạt, Phường 02, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",Quận 5,"0210: Trồng rừng và chăm sóc rừng-;4663: Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng-;4771: Bán lẻ hàng may mặc, giày dép, hàng da và giả da trong các cửa hàng chuyên doanh-;5621: Cung cấp",network
314766081,CÔNG TY TNHH GLOBAL DYNAMIC NETWORK LOGISTIC SERVICE,CÔNG TY TNHH GLOBAL DYNAMIC NE,Công ty trách nhiệm hữu hạn một thành viên,"20-22 Đường số 47, Phường 04, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",Quận 4,5229: Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải-Chi tiết: Dịch vụ giao nhận hàng hóa xuất nhập khẩu (trừ hóa lỏng khí để vận chuyển và hoạt động liên quan đến vận tải đường hàng không);8299:,network
314779997,CÔNG TY TNHH THƯƠNG MẠI - DỊCH VỤ HVN NETWORKS,CÔNG TY TNHH THƯƠNG MẠI  DỊCH ,Công ty trách nhiệm hữu hạn một thành viên,"326/1 Nguyễn Văn Linh, Phường Bình Thuận, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",Quận 7,"4649: Bán buôn đồ dùng khác cho gia đình-(trừ dược phẩm) (CPC: 622); 4651: Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm-(CPC: 622); 4652: Bán buôn thiết bị và linh kiện điện tử, viễn thông-(CPC",network
314600777,CÔNG TY TNHH CJ OLIVENETWORKS VINA,CÔNG TY TNHH CJ OLIVENETWORKS ,Công ty trách nhiệm hữu hạn một thành viên,"Tầng 8, 2 Bis 4-6 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"4690: Bán buôn tổng hợp-Chi tiết: Thực hiện quyền xuất khẩu, nhập khẩu, quyền phân phối bán buôn các hàng hóa không thuộc danh mục cấm xuất khẩu, nhập khẩu hoặc không được phân phối theo quy định của ",network
314322706,CÔNG TY TNHH IPTP NETWORKS,CÔNG TY TNHH IPTP NETWORKS,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Văn phòng 03, Lầu 06, 176/1 - 176/3, Đường Nguyễn Văn Thương, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,"4741: Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh-;5820: Xuất bản phần mềm-Chi tiết: Sản xuất các phần mềm làm sẵn (không định dạng) như: hệ ",network
314767494,CÔNG TY TNHH INTERNATIONAL SCHOLARSHIP NETWORK,CÔNG TY TNHH INTERNATIONAL SCH,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Tòa nhà Mê Linh Point, Số 2 Ngô Đức Kế , Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,5229: Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải-Chi tiết: Đại lý vé máy bay;8559: Giáo dục khác chưa được phân vào đâu-Chi tiết: Dạy ngoại ngữ;8560: Dịch vụ hỗ trợ giáo dục-Chi tiết: Tư vấn ,network
314792645,CÔNG TY TNHH ĐỨC SƠN NETWORKS,CÔNG TY TNHH ĐỨC SƠN NETWORKS,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"02 Hoa Phượng , Phường 02, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",Quận Phú Nhuận,"4651: Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm-(CPC: 622); 4652: Bán buôn thiết bị và linh kiện điện tử, viễn thông-(CPC: 622); 4741: Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiế",network
314767624,CÔNG TY CỔ PHẦN GIẢI TRÍ SỐ ĐIỀN QUÂN NETWORK,CÔNG TY CỔ PHẦN GIẢI TRÍ SỐ ĐI,Công ty cổ phần,"175 Phan Chu Trinh, Phường 13, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,"5920: Hoạt động ghi âm và xuất bản âm nhạc-Chi tiết: Hoạt động ghi âm.
(trừ kinh doanh dịch vụ karaoke).; 6190: Hoạt động viễn thông khác-Chi tiết: Hoạt động viễn thông khác; Cung cấp dịch vụ nội dung",network
314782502,CÔNG TY TNHH NETWORK FINA,CÔNG TY TNHH NETWORK FINA,Công ty trách nhiệm hữu hạn một thành viên,"208 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,"6190: Hoạt động viễn thông khác-Chi tiết: Đại lý dịch vụ viễn thông;4390: Hoạt động xây dựng chuyên dụng khác-;4610: Đại lý, môi giới, đấu giá-chi tiết: Đại lý, môi giới;8230: Tổ chức giới thiệu và xú",network
314885473,CÔNG TY TNHH ASIA NETWORKS PEMS,CÔNG TY TNHH ASIA NETWORKS PEM,Công ty trách nhiệm hữu hạn một thành viên,"153/18 Nguyễn Văn Hưởng, Phường Thảo Điền, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,"7020: Hoạt động tư vấn quản lý-(trừ tư vấn tài chính, kế toán, pháp lý).;4711: Bán lẻ lương thực, thực phẩm, đồ uống, thuốc lá, thuốc lào chiếm tỷ trọng lớn trong các cửa hàng kinh doanh tổng hợp-Chi ",network
314961540,CÔNG TY CỔ PHẦN ASIA NETWORKS ENERGY & ENVIRONMENT,CÔNG TY CỔ PHẦN ASIA NETWORKS ,Công ty cổ phần,"153/18 Nguyễn Văn Hưởng, Phường Thảo Điền, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,"4390: Hoạt động xây dựng chuyên dụng khác-Chi tiết: 
- Công việc trước khi xây dựng tại các mặt bằng xây dựng;
- Dịch vụ xây dựng đối với  các công trình xây dựng;
- Dịch vụ xây dựng đối với các thiết",network
315067826,CÔNG TY TNHH DTA NETWORKS,CÔNG TY TNHH DTA NETWORKS,Công ty trách nhiệm hữu hạn một thành viên,"85 Hoàng Sa, Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,7830: Cung ứng và quản lý nguồn lao động-Chi tiết: Cung ứng và quản lý nguồn lao động trong nước (trừ cho thuê lại lao động);7320: Nghiên cứu thị trường và thăm dò dư luận-(không bao gồm các hoạt động,network
315159650,CÔNG TY TNHH VN ALL IN NETWORK,CÔNG TY TNHH VN ALL IN NETWORK,Công ty trách nhiệm hữu hạn một thành viên,"81 Cách Mạng Tháng Tám, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"7810: Hoạt động của các trung tâm, đại lý tư vấn, giới thiệu và môi giới lao động, việc làm-Chi tiết: Hoạt động của các đại lý tư vấn, giới thiệu và môi giới lao động, việc làm;6820: Tư vấn, môi giới,",network
315423739,CÔNG TY TNHH WORLDWIDE NETWORK CONNECTS (VIETNAM),CÔNG TY TNHH WORLDWIDE NETWORK,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"Phòng số SAV.8-07.11, Số 28 Đại Lộ Mai Chí Thọ, Phường An Phú, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,"4669: Bán buôn chuyên doanh khác chưa được phân vào đâu-(trừ bán buôn bình gas, khí dầu mỏ hóa lỏng LPG, dầu nhớt cặn, vàng miếng, súng, đạn loại dùng đi săn hoặc thể thao và tiền kim khí; trừ bán buô",network
314853376,CÔNG TY TNHH ASIA NETWORKS HOLDINGS,CÔNG TY TNHH ASIA NETWORKS HOL,Công ty trách nhiệm hữu hạn một thành viên,"153/18 Nguyễn Văn Hưởng, Phường Thảo Điền, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,"4711: Bán lẻ lương thực, thực phẩm, đồ uống, thuốc lá, thuốc lào chiếm tỷ trọng lớn trong các cửa hàng kinh doanh tổng hợp-(Thực hiện theo Quyết định 64/2009/QĐ-UBND ngày 31/07/2009 và Quyết định 79/2",network
