tax_code,name,name_slug,company_type,address,district,industry_raw,keyword
314015511,CÔNG TY TNHH MTI TECHNOLOGY,CÔNG TY TNHH MTI TECHNOLOGY,Công ty trách nhiệm hữu hạn một thành viên,"Tầng 14, Khối tháp E, Tòa nhà Cộng Hòa Garden, số 20 Cộng Hòa, Phường 12, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",Quận Tân Bình,"7020: Hoạt động tư vấn quản lý-chi tiết: 
- Tư vấn quản lý chung
- Tư vấn quản lý nguồn nhân lực
(Doanh nghiệp không được cung cấp dịch vụ trọng tài hòa giải đối với tranh chấp thương mại giữa các thư",technology
314039350,CÔNG TY CỔ PHẦN NANO TECHNOLOGY OIL,CÔNG TY CỔ PHẦN NANO TECHNOLOG,Công ty cổ phần,"Tầng 4 Tòa Nhà Hải Âu, 39B Trường Sơn, Phường 4, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",Quận Tân Bình,"2022: Sản xuất sơn, véc ni và các chất sơn, quét tương tự; sản xuất mực in và ma tít-(không hoạt động tại trụ sở).;4661: Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan-(Trừ kinh doanh kh",technology
314118002,CÔNG TY TNHH GROOVE TECHNOLOGY VIETNAM,CÔNG TY TNHH GROOVE TECHNOLOGY,Công ty trách nhiệm hữu hạn một thành viên,"Tầng 10 & Tầng 18 Tòa nhà Havana Tower, 132 Hàm Nghi, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,6201: Lập trình máy vi tính-chi tiết: lập trình máy vi tính;6202: Tư vấn máy vi tính và quản trị hệ thống máy vi tính-chi tiết: dịch vụ tư vấn phần mềm và tư vấn hệ thống;Doanh nghiệp có vốn đầu tư nư,technology
314093051,CÔNG TY CỔ PHẦN FINANCE TECHNOLOGY,CÔNG TY CỔ PHẦN FINANCE TECHNO,Công ty cổ phần,"Số 22 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",Quận 1,"5820: Xuất bản phần mềm-Chi tiết: Sản xuất phần mềm;5911: Hoạt động sản xuất phim điện ảnh, phim video và chương trình truyền hình-Chi tiết: Sản xuất chương trình truyền hình;6209: Hoạt động dịch vụ c",technology
314159369,CÔNG TY TNHH RIGEL TECHNOLOGY (INDOCHINA),CÔNG TY TNHH RIGEL TECHNOLOGY ,Công ty trách nhiệm hữu hạn một thành viên,"207-209 Đường Phan Đăng Lưu, Phường 01, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",Quận Phú Nhuận,"4690: Bán buôn tổng hợp-chi tiết: thực hiện quyền xuất khẩu, quyền nhập khẩu, quyền phân phối bán buôn các hàng hóa không thuộc danh mục cấm xuất khẩu, nhập khẩu hoặc không được phân phối theo quy địn",technology
314174303,CÔNG TY TNHH AIRLIVE TECHNOLOGY,CÔNG TY TNHH AIRLIVE TECHNOLOG,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"462 Phạm Thái Bường, Khu Phố Mỹ Toàn 1 , Phường Tân Phong, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",Quận 7,"7020: Hoạt động tư vấn quản lý-(trừ tư vấn tài chính, kế toán, pháp luật) (CPC 865); 5820: Xuất bản phần mềm-Chi tiết: Sản xuất, gia công phần mềm (CPC 842); 6201: Lập trình máy vi tính-(CPC 8424); 62",technology
314058667,CÔNG TY CỔ PHẦN NAMAN FOODS TECHNOLOGY,CÔNG TY CỔ PHẦN NAMAN FOODS TE,Công ty cổ phần,"406 Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,"1030: Chế biến và bảo quản rau quả-Chi tiết: Chế biến đậu hũ và các sản phẩm từ đậu tương (không hoạt động tại trụ sở);2825: Sản xuất máy chế biến thực phẩm, đồ uống và thuốc lá-(không hoạt động tại t",technology
314119976,CÔNG TY TNHH YCM TECHNOLOGY VIỆT NAM,CÔNG TY TNHH YCM TECHNOLOGY VI,Công ty trách nhiệm hữu hạn một thành viên,"Số 1463, Khu phố Mỹ Toàn 1-H3, Phường Tân Phong, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",Quận 7,"4690: Bán buôn tổng hợp-Chi tiết: thực hiện quyền xuất khẩu, quyền nhập khẩu, quyền phân phối bán buôn (không thành lập cở sở bán buôn) các hàng hóa không thuộc danh mục cấm xuất khẩu, nhập khẩu hoặc ",technology
313635713,CÔNG TY TNHH PTECHNOLOGY,CÔNG TY TNHH PTECHNOLOGY,Công ty trách nhiệm hữu hạn hai thành viên trở lên,"198 Đường 1A, Khu Dân Cư Vĩnh Lộc, Phường Bình Hưng Hòa B, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",Quận Bình Tân,"0322: Nuôi trồng thuỷ sản nội địa-(không hoạt động tại trụ sở);1080: Sản xuất thức ăn gia súc, gia cầm và thuỷ sản-(không hoạt động tại trụ sở);4669: Bán buôn chuyên doanh khác chưa được phân vào đâu-",technology
314181413,CÔNG TY TNHH TECHNOLOGY GAME PARADISE,CÔNG TY TNHH TECHNOLOGY GAME P,Công ty trách nhiệm hữu hạn một thành viên,"Phòng 804, Lầu 8, Tòa Nhà PV Gas, 673 Nguyễn Hữu Thọ , Xã Phước Kiển, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",,6201: Lập trình máy vi tính-;6202: Tư vấn máy vi tính và quản trị hệ thống máy vi tính-;6209: Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác liên quan đến máy vi tính-;4651: Bán buôn máy vi tín,technology
314229400,CÔNG TY TNHH BLUESKY TECHNOLOGY,CÔNG TY TNHH BLUESKY TECHNOLOG,Công ty trách nhiệm hữu hạn một thành viên,"51/18/124 Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",Quận Gò Vấp,"4741: Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh-;5820: Xuất bản phần mềm-Chi tiết: Sản xuất phần mềm;6201: Lập trình máy vi tính-;6202: Tư ",technology
314269033,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ TỔNG HỢP NEW TECHNOLOGY,CÔNG TY TNHH THƯƠNG MẠI DỊCH V,Công ty trách nhiệm hữu hạn một thành viên,"499/6/54B Quang Trung, Phường 10, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",Quận Gò Vấp,"2670: Sản xuất thiết bị và dụng cụ quang học-(trừ gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở);2733: Sản xuất thiết bị dây dẫn điện các loại-(trừ gia công cơ khí, tái chế phế thải, xi mạ ",technology
314291783,CÔNG TY TNHH TECHNOLOGY WORLD,CÔNG TY TNHH TECHNOLOGY WORLD,Công ty trách nhiệm hữu hạn một thành viên,"Số 8/4A Đường số 2, Khu phố 22, Phường Bình Hưng Hòa A, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",Quận Bình Tân,"4669: Bán buôn chuyên doanh khác chưa được phân vào đâu-chi tiết: bán buôn hàng trang trí nội, ngoại thất;4759: Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điệ",technology
316864013,CÔNG TY TNHH TANIGUCHI TECHNOLOGY VIỆT NAM,CÔNG TY TNHH TANIGUCHI TECHNOL,Công ty trách nhiệm hữu hạn một thành viên,"Tầng 18, Tòa nhà Park IX, Số 08 Phan Đình Giót, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",Quận Tân Bình,"4652: Bán buôn thiết bị và linh kiện điện tử, viễn thông-Chi tiết: Thực hiện quyền phân phối bán buôn các hàng hóa theo quy định của pháp luật Việt Nam và các điều ước quốc tế mà Việt Nam là thành viê",technology
314339788,CÔNG TY CỔ PHẦN HOÀNG NGA TECHNOLOGY,CÔNG TY CỔ PHẦN HOÀNG NGA TECH,Công ty cổ phần,"B6/21Y/5S1 Ấp 2, Xã Vĩnh Lộc A, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,"7310: Quảng cáo-;4651: Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm-;3290: Sản xuất khác chưa được phân vào đâu-Chi tiết: Sản xuất và lắp đặt tủ bảng điện (trừ Sản Xuất xốp cách nhiệt sử dụng g",technology
314364826,CÔNG TY TNHH JOABOA TECHNOLOGY (S.E.A) ENGINEERING,CÔNG TY TNHH JOABOA TECHNOLOGY,Công ty trách nhiệm hữu hạn một thành viên,"4-6 Lương Định Của, Phường An Phú, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",Quận 2,"3320: Lắp đặt máy móc và thiết bị công nghiệp-(trừ gia công cơ khí, tái chế phế thải, xi mạ điện tại trụ sở); 4659: Bán buôn máy móc, thiết bị và phụ tùng máy khác-Chi tiết: Xuất nhập khẩu, bán buôn m",technology
